airplane,0.5175360205496671,0.5126652801900675,0.9036928393564078,0.6019831728139955
rolling_stairway,0.6432186198701229,0.34866660096443913,0.16262990853653947,0.12931837161095813
ground_power,0.4681099553902944,0.7583924900110568,0.01903647979100545,0.04283208140620479
ramp_loader,0.3166145371085398,0.6691952980889204,0.2660328622102356,0.17987280103895198
baggage_truck,0.059217676520347595,0.8504607462615101,0.11843535304069519,0.2154300464871408
stairway,0.6605727093360779,0.7263434336492084,0.1285225345575725,0.20815200040026854
person,0.17176869710286458,0.6702428747106481,0.022087605794270833,0.08854347511574075
person,0.5630344645182296,0.9086889860878403,0.03684773763020909,0.07832797571650442
person,0.7667388916015625,0.767677859553583,0.020430501302083334,0.13104075961642525
person,0.7970614284939244,0.7817928964120374,0.026425781250001515,0.14129484953703772
person,0.8199927775065106,0.7732118055555559,0.023233439127604547,0.13769965277777846
person,0.8609098307291674,0.7766243489583337,0.03109700520833485,0.13169560185185253
person,0.9239964805046724,0.7871983506944448,0.028409627676008617,0.14790292245370437
person,0.8501766778855097,0.49089548714451137,0.020813212076822768,0.08624544270833497
person,0.8998659261067707,0.417669511017975,0.011985270182291667,0.07078317712854257
person,0.5740925089518233,0.2767318431712967,0.010505981445313258,0.03434476273148227
person,0.5898604326446844,0.2796809902897588,0.010104166070618703,0.02908854307951751
person,0.669120823451451,0.6823788993606705,0.029503447033110437,0.1196147762345684
person,0.620825502350529,0.5770398825509583,0.01815000672271362,0.05596074250201384
person,0.6125547552704809,0.28037311949553306,0.01054123254617032,0.03110633737069356
person,0.727627085049947,0.783502378110533,0.039342813491821005,0.10969030309606499
person,0.6356061808268231,0.29399341724537037,0.009248250325521212,0.030530237268518518
person,0.6940256847034807,0.7252638527199081,0.018650512695313638,0.11682183159722358
person,0.6523592240044049,0.3103754159634706,0.010125000278155008,0.03146666774043331
person,0.6732027180989585,0.33465747974537075,0.010893147786458713,0.02565899884259327
person,0.6962440078953894,0.3552274589185362,0.00947409977515387,0.028626214133368598
person,0.7132179619260398,0.36832189561378076,0.008937144555204668,0.03153311414422812
