airplane,0.5172949719837461,0.5187116831627451,0.904562116501242,0.6149192327276043
rolling_stairway,0.6429043396334884,0.34982699128258915,0.16385950571235394,0.12829696084189574
fuel_truck,0.05214012943097086,0.40637948495370474,0.10428025886194171,0.1698336226851872
ground_power,0.4681099553902944,0.7600363983299975,0.01903647979100545,0.04283208140620479
person,0.5131375848679316,0.8981558627846806,0.028730817522321376,0.16281490843973
ramp_loader,0.31453566785092607,0.6691952980889204,0.26281202952067084,0.17987280103895198
baggage_truck,0.11669527629270435,0.7591974001105002,0.11337924211577595,0.18546479394353632
person,0.846682968537012,0.5064826569733804,0.020107219219206246,0.09080005787037172
stairway,0.6598914739926129,0.729436501432842,0.12716006387064263,0.2143381359675357
person,0.622003300568414,0.6024075882523162,0.018765667279560222,0.12824544270833604
person,0.13255900065104242,0.5336660362929901,0.027239583333334847,0.09286530671296431
person,0.6473120736105404,0.6533632668499566,0.021941984049479876,0.11210809741823671
person,0.18643817323626893,0.6599198035037892,0.026151529947916665,0.0858716724537064
person,0.6782508002387152,0.6941526210455257,0.024759928385416668,0.1294672309027798
person,0.7082963584125906,0.7435853682316834,0.022450764973958332,0.11251953125000135
person,0.7320814895629885,0.7644440262405966,0.02032918294270871,0.10661768030237374
person,0.771589762369792,0.7728716405232734,0.023057861328125758,0.14055664910210233
person,0.9108592664930567,0.6997720050401061,0.021250596788196675,0.045111501399656445
person,0.8344670967261,0.7493055555555556,0.01747586011886521,0.0587962962962963
person,0.9808609008789062,0.7576551649305556,0.0226531982421875,0.09117115162037037
person,0.8745970323350696,0.7841644965277789,0.02167297363281288,0.14245370370370572
person,0.8517917887369792,0.8204166666666673,0.023013712565104545,0.14153247974537173
person,0.8194178511183932,0.8236033562868218,0.030137325922646594,0.13195927655255285
person,0.9088867187499999,0.779516636883771,0.022745768229166668,0.123707029554579
person,0.9403127895257414,0.7996295939823163,0.0217042737129411,0.14232302065248842
person,0.9646558295355908,0.795761839313273,0.020537516276042802,0.1260373263888916
person,0.9927632649739583,0.7368183955439825,0.014473470052083333,0.10988172743055757
