airplane,0.5171319097185642,0.52280189693838,0.9051501569227478,0.6236700967868103
rolling_stairway,0.6426917382969415,0.3506119612036906,0.1646912920371695,0.12760600649811818
fuel_truck,0.05245860541044842,0.40637948495370474,0.10491721082089683,0.1698336226851872
ground_power,0.4681099553902944,0.7611484539575162,0.01903647979100545,0.04283208140620479
ramp_loader,0.3148158158773763,0.6704306440000184,0.2587247056638023,0.1774028099907776
baggage_truck,0.055002248556810095,0.8532806409015203,0.11000449711362019,0.2165889033564816
stairway,0.6594306383190925,0.7315288708158882,0.12623839252360192,0.2185228747336281
person,0.17060557586467837,0.6887898713571068,0.034631561885606746,0.11591307604754143
person,0.2639531453450521,0.5309869279265025,0.020531209309895833,0.0936072470567086
person,0.8299306233723959,0.3485627170138893,0.013055419921875,0.04405830439814896
car,0.9414236757061321,0.4116380390672829,0.09911899312233245,0.07257700406049165
person,0.571890941531427,0.28691740883721195,0.013384603261946874,0.040512335035535016
tank_hose,0.2913564046223958,0.4681915509259263,0.010516357421875,0.062135416666667345
