airplane,0.5171248200548606,0.5229797323199292,0.9051757238975958,0.6240505691372105
rolling_stairway,0.6426824947605699,0.35064609033069505,0.1647274566599877,0.12757596500491047
fuel_truck,0.05247245219216483,0.40637948495370474,0.10494490438432966,0.1698336226851872
ground_power,0.4681099553902944,0.7611968042021909,0.01903647979100545,0.04283208140620479
ramp_loader,0.31485560909696364,0.6704306440000184,0.25870694147820716,0.1774028099907776
baggage_truck,0.055070963857444095,0.8531585405150334,0.11014192771488819,0.21658890335648137
stairway,0.6594106019854613,0.7316198433977598,0.12619831985633922,0.2187048198973713
person,0.17907295759519,0.689011076807595,0.029979085763294874,0.1162426397263011
person,0.26409717225191937,0.5288473603442994,0.021290304618970374,0.09369903812280911
person,0.8114647882634946,0.34811648384890626,0.013267711292614118,0.05535478482744212
car,0.9414558416629539,0.4115892830327049,0.0991121987338925,0.07261404060244685
person,0.5715796917676925,0.2870590103997125,0.013384603261946874,0.040512335035535016
tank_hose,0.2913564046223958,0.4681915509259263,0.010516357421875,0.062135416666667345
