airplane,0.5176069171867027,0.5108869263745741,0.9034371696079271,0.598178449309993
rolling_stairway,0.6433110552338389,0.34832530969439507,0.16226826230835864,0.12961878654303532
ground_power,0.4681099553902944,0.7579089875643095,0.01903647979100545,0.04283208140620479
ramp_loader,0.31922708037149866,0.6691952980889204,0.26518701964320385,0.17987280103895198
baggage_truck,0.059180008131882234,0.851251445077825,0.11836001626376447,0.217096325859673
stairway,0.6607730726723912,0.7254337078304925,0.12892326123019893,0.206332548762837
person,0.667956949869792,0.6943697554976872,0.01919026692708409,0.09195493344907812
person,0.7753611229958182,0.4475025318287037,0.013402303854623673,0.06166811342592593
person,0.5687132687222027,0.28383540881722813,0.007960408926010132,0.028354673032407407
person,0.5940071614583331,0.2792710127653899,0.011354166666666287,0.030764247753002027
person,0.6078212481737135,0.28269477067170323,0.009577636321385322,0.025701317963776765
person,0.6216263314180598,0.29315510899237135,0.008002115885417046,0.028384837116956295
person,0.6325562960983548,0.28972139550264586,0.010196355682572999,0.030957754629630303
person,0.6452964477539069,0.30147403024744157,0.010887084960938865,0.03526866234673502
person,0.6726665429187856,0.3271926376324346,0.008642818910487904,0.03066927410746185
person,0.6837446221245671,0.33917352751743607,0.009859849717884117,0.028853420775612905
person,0.7031913383688784,0.36044585469188795,0.009895833333333333,0.028216507523147475
person,0.7198446312215591,0.3727451051311742,0.0084615063667286,0.026134982638891583
