airplane,0.5170964614000463,0.5236910738461267,0.9052779917969881,0.6255724585388116
rolling_stairway,0.6426455206150835,0.3507826068387127,0.16487211515125988,0.1274557990320796
fuel_truck,0.05252783931903049,0.40637948495370474,0.10505567863806098,0.1698336226851872
ground_power,0.4681099553902944,0.7613902051808897,0.01903647979100545,0.04283208140620479
ramp_loader,0.3150147819753132,0.6704306440000184,0.25863588473582666,0.1774028099907776
baggage_truck,0.1040234781901044,0.7581085450170574,0.10053637695312544,0.180923397904485
stairway,0.659330456650936,0.7319837337252459,0.12603802918728868,0.21943260055234384
person,0.19346781128777385,0.6982485170717593,0.03514118898179769,0.1146140769675926
person,0.2643609958445585,0.5282518325617309,0.018425360829742013,0.0925623312114247
car,0.7082965561365038,0.3670230786358855,0.07554778349696593,0.05351852416991918
person,0.784149169921875,0.6317737268518528,0.027014160156249998,0.11997106481481684
tank_hose,0.2913564046223958,0.4681915509259263,0.010516357421875,0.062135416666667345
