airplane,0.5171673580370819,0.5219127200306332,0.9050223220485073,0.621767735034809
rolling_stairway,0.6427379559787995,0.3504413155686686,0.16451046892307913,0.12775621396415682
fuel_truck,0.05238937150186633,0.40637948495370474,0.10477874300373266,0.1698336226851872
ground_power,0.4681099553902944,0.7609067027341425,0.01903647979100545,0.04283208140620479
ramp_loader,0.31461684977943927,0.6704306440000184,0.25881352659177786,0.1774028099907776
baggage_truck,0.05465867205364005,0.8538911428339544,0.1093173441072801,0.21658890335648148
stairway,0.6595308199872493,0.7310740079065302,0.12643875585991513,0.2176131489149124
person,0.17644450219555408,0.6911681423611149,0.029798242207328407,0.11931441798942563
person,0.28165577076099535,0.4890829520362872,0.018511962890625,0.09199290381537274
person,0.8359750750064847,0.8681861255787041,0.03323351589838618,0.17418330439814883
tank_hose,0.2913564046223958,0.4681915509259263,0.010516357421875,0.062135416666667345
