airplane,0.5175501998770743,0.5123096094269688,0.9036417054067115,0.6012222281131949
rolling_stairway,0.6432371069428661,0.34859834271043033,0.16255757929090323,0.12937845459737354
ground_power,0.4681099553902944,0.7582957895217073,0.01903647979100545,0.04283208140620479
ramp_loader,0.3164908294247739,0.6691952980889204,0.26715640849729294,0.17987280103895198
baggage_truck,0.05918776988983154,0.8502008062734161,0.11837553977966309,0.2157633023616472
stairway,0.6606127820033405,0.7261614884854652,0.12860267989209775,0.20778811007278228
person,0.18035410523414536,0.6584508825231482,0.020811563332874053,0.08195167824074075
person,0.5630344645182296,0.9088907369734271,0.03684773763020909,0.0779241692233909
person,0.6785147800931225,0.7040251705970297,0.01988582465383774,0.1186514696662817
person,0.7133957926432297,0.7507430917245378,0.022791748046876135,0.12888418692129766
person,0.7723925785223646,0.7796793570341901,0.03030599037806117,0.11621056592022662
person,0.831999866116432,0.7662116025425634,0.02465535481770947,0.13296585648148285
person,0.9028364054361987,0.7858568690062834,0.027973022460939016,0.14434570312500067
person,0.7832058213402832,0.4507928240740748,0.014921062439679151,0.07045138888889024
person,0.7822257486979168,0.7450072337962966,0.014878743489583712,0.09137442129629697
person,0.7299529012044275,0.765132439224807,0.018115030924479924,0.11513539349591022
person,0.9405438813709083,0.8320601851851852,0.029515090215774836,0.1614185474537037
person,0.5706419993440306,0.2798419415509249,0.010261863271394608,0.03232928240740539
person,0.6519305423895515,0.6552969476205343,0.01985677162806117,0.14101056190773506
person,0.5893897503614426,0.281018880208332,0.007960408926010132,0.02665364583333064
person,0.6208680942796528,0.6099461866308149,0.018919212647847416,0.11267015103940477
person,0.6041533406575527,0.27740723949008583,0.008599039713542804,0.028596380021836707
person,0.6161859738174367,0.280963058513855,0.00933919270833409,0.02988968460648283
person,0.6264325018869669,0.293946241296711,0.010372635363974089,0.028592682849883456
person,0.635265808105469,0.2935955584490751,0.008002115885417046,0.02872214988426128
person,0.6514818609328504,0.31050484147652185,0.008960571289064016,0.032262369791668015
person,0.665659739126761,0.3206698505966752,0.010128072003521994,0.032962965082239226
person,0.6816613769531253,0.331070668609054,0.009798990885417424,0.034851840690330226
person,0.6944305419921875,0.35257776331018587,0.010618082682291667,0.030770399305556903
person,0.7145717366536464,0.3696656297754359,0.01054402669270947,0.03357677459716797
